,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,average_temp,max_watts,weighted_average_watts
37,2,Weeknight LES check-in,10183.4,3455,3609,101.7,Run,0.0,6044978615,garmin_push_7582177166,6424506404,2021-09-30T21:41:36Z,2021-09-30T17:41:36Z,(GMT-05:00) America/New_York,-14400.0,"[40.688448, -73.970685]","[40.68785, -73.970934]",,,United States,40.688448,-73.970934,4,3,0,1,0,False,False,False,False,everyone,False,g8965373,False,6424506404,2.947,10.3,81.3,True,158.7,174.0,False,True,44.3,4.1,0,0,False,3171594,1,a6044978615,w}iwFxknbMAEC?@A@RGRGLk@TmBNKFEN@b@G^CvBETMNFn@Ez@@|BE`@@^ALWb@KpBAnABj@Ct@?pBBnADZEnAQ|AB|DALKNA~@IJ@p@Ct@DfAHdA?\Gb@D\?PBHCL?LKT[ZAFHd@D@IBHMg@`@i@JUwBWyAQOUVKGGTAZ@tEQZMLQJBISQUTSHIJQHBEK@ULAEC?EM@CE?MJW@QKMJK@m@d@a@H{@Kg@D]N?HGLWJYRFl@DH@NIRQRUFo@BKGAGk@Ko@B]LOp@_@FEG[HWTYJGNWPMMEBGEABBVCr@]tACf@Kj@Af@Eh@@DKpAO^c@^BZTj@DT?HMVDZGl@Hf@N\@VCRKHSZ?FLPGJ?PD\ONgBBa@GOIGKC?GEC@AIQAUFg@h@UBkCIk@@aDYi@Hq@XWRe@n@qBnDoAfBe@v@oAbBa@\uDfFk@|@yAfB_@p@gApASRQHG`@OV_AdAaAtAy@~@cHxJw@~@s@bA[HE`@Sb@aBxBcAhAcAxAQN[f@QNqApBw@`Ag@x@}BxCaAxAi@r@c@b@uC`Eo@p@]Va@BYGMIAE@]u@m@U[Q_@Qs@WOw@?QOYMMe@?KKWe@u@]SOWOMOWaA]eAC[_@k@g@]KaB}@q@YeASSSFYCEi@a@Y]YSCIUGKO?m@Z_@FYGY?WDcAEQ@c@j@mAZkBLWLg@RaAd@}APa@ZoAV_@TE`@RXEBCFc@HOp@UrCoCnAe@vCuA~Am@\GVQ`@MbBaAxAm@z@o@b@U\KfAm@PETYnBoA~Ak@nAu@lAa@^CnEsAJKPEb@e@nA[ZUdAc@dAu@v@UzAYFIz@a@LUjAg@hAy@~Ag@p@a@j@O\Y`@KZQrBy@rAq@v@It@w@fAQ^WfAYr@{@p@e@RGfAIXDHJOF_@?KEW@OTa@mA]s@E]Da@Ai@D_BLuA?_@EMBq@EeHFeBCiAFwBCm@?wABMLORIz@Ar@TPALBDGf@Kt@@FGHkBDU@y@E{A@_AAqAD_BC{@LwBDaEL{ABu@EqA@qACy@F{@CS@cAA[@_@DOdAKr@UrC]VI`@ETIr@?r@MdAGfDq@b@CZKRA~@UdAAb@Mn@@vBYl@Ob@APBhCIjDm@jAGf@MvAO~CQdDk@,2,,,,,,
38,2,Morning Run,8961.5,2728,2770,0.0,Run,0.0,6037723576,garmin_push_7574181515,6416900685,2021-09-29T12:10:59Z,2021-09-29T08:10:59Z,(GMT-05:00) America/New_York,-14400.0,"[40.720619, -73.951786]","[40.719274, -73.951674]",,,United States,40.720619,-73.951674,22,3,0,2,0,False,False,False,False,everyone,False,g8965373,False,6416900685,3.285,4.7,81.1,True,172.4,196.0,False,True,4.7,4.3,7,0,False,3171594,1,a6037723576,yfpwFtujbMHAJDJCFDDGX?HCB@@EF@d@KrAKPMR[Hc@@YQm@a@i@Bq@Em@BOFQHEBw@Tm@BQCCFBFCBBHb@LlA@VC^Id@QNc@PSTWLiANuAFWHMJINKh@@XF^TZVLL@`@ChC[PIJKL[DS@y@CSGMQKSE[@oDZKFSRK\AXDf@HVLNVN^@|C[LEX[JUF]?WEUISUQWGs@Bm@H_@?y@JWNOXGTCXD^FTRVPFX?bC[j@KRONUD]?]EQMUQOMEO?eAJwAPUDQNOVEZAPDZFNXTRFzDc@PMNWD[?SEYGQOQUIU?eCVk@JMJMTEPCZBZJVPPTHL@XGX?xAKd@KNKLQHYBYCYK]MQWMQAQ@a@F_CTOJMRGVA^B^LXNNVH|BYz@MPOLUDQB[CYKWOQSEO?aBNqAPQNILIXCZFZJVPPTFTA`Da@RKHMH[B]EYIWWWMCU?mCZ]FKHORGZA\BRJVPRRHT@f@EZGrAMRERMJSH]@WCWK[MQSKQ?oALaBRKDONMXEP?^Nh@RRPHR?lBYl@ALCRMPSF[?_@E]IQQQUIU?m@FgBXUFKHMVEPC\@RJVPRTHV?zASz@ELEPKNWDQ@_@CYMWOQUGq@D_CVMDKFOTGZ?ZD\NTPLVDZ?l@EjB[PKLUFU?_@EUM_@SQKC[AsCXUFOJOXI\?VF^LRRPXFrDe@RKHOHY@_@CSGWQQUGUAyBNq@LMFOTENGb@DXJXPPTHxCUj@MPQJUD]AQI[OWSKMCU?oAP{@F[HQLGNIZ@\FZJNRPNBv@Ax@Kp@E\INMJSFW?_@C[Oa@KIQCQ?y@FaBP]FQPITGZAX@JBHPXPLPFdD[\IRSFQF_@AUESMYUOWEO?gAPaAJ_@JKJMXGZ?RH^NTNJTDR?RDNAv@Mz@ILENMJSFWBYE_@OYSQMEKAi@FkCZSLOVEX@ZDRNVRPLDN?|C]ZILSJ]?_@E]GOQSo@SiAPeAJ]JUZI\@`@H`@LTJHFBX@rCWRELGNQLYBUA]I[IMSMSCeD\SFMHMTCZAZHZHNRNTD^BnAQr@E\ONSFUBc@AWESOUIISEmD\[JKHQ\CZB\FPNTRJN@fD[ZKJKJ[@_@E]EQOUSMSC_D\[JQTK`@?^FX\f@^HtAGv@AlAK,2,,,,,,
39,2,Morning Activity,933.8,2080,2080,0.0,WeightTraining,,6037088704,garmin_push_7573468663,6416236783,2021-09-28T15:41:07Z,2021-09-28T10:41:07Z,(GMT-06:00) America/Chicago,-18000.0,[],[],,,United States,,,0,0,0,1,0,True,False,False,False,everyone,False,,False,6416236783,0.449,2.0,59.7,True,102.6,117.0,False,True,,,0,0,False,3171594,1,a6037088704,,2,,,,,,
40,2,Recovery pace,9794.6,3578,3761,73.3,Run,0.0,6027311350,garmin_push_7562674847,6406010287,2021-09-27T11:52:53Z,2021-09-27T07:52:53Z,(GMT-05:00) America/New_York,-14400.0,"[40.688596, -73.971124]","[40.687743, -73.970829]",,,United States,40.688596,-73.970829,3,5,0,1,0,False,False,False,False,everyone,False,g8965373,False,6406010287,2.737,6.0,81.1,True,154.3,169.0,False,True,51.3,19.8,0,0,False,3171594,1,a6027311350,u~iwFpnnbMJ@?HRUJNHCTS\QTQ^KPWDS@SGs@?g@CKA]?]Ds@Go@Es@FGf@EjAQTIb@IHI`@MZ@b@O`BGfAOVKp@Gn@Mb@Ef@@z@I\?PElBCl@OVMlAYX]P?JDPEN@TOdAEREPKH@pCjAN@VCRJV@TRv@Vp@JXL~@RrDv@b@X`@N|@Tt@\V@\Hn@NLJl@JJFp@N~@DRJx@RH@HEJJ\NPLj@PJJ\d@H?HG\NjAG^FR?LC\St@WfBWh@Yh@@~@EVBd@Id@Dn@Tt@j@FHLd@LVb@d@~@h@`@PzAbApBvB|@h@^N\LlAR~AHXAtC[vAAv@Jh@V\VlBrBXT~Az@VTfAp@d@b@lCbDz@jBNl@BVXb@h@|ANZTPdArAPLj@Z\Td@L^Bv@MNKV[`@y@\eAJu@VgAJmA^oBRo@Ze@f@[XGTSR[Jc@h@iAdAgAp@[f@K|@AxANPC|@@\Ex@@fAOl@UVQPSTe@zAqBn@_@XIv@C^@dATl@Rn@Lx@?f@I\Uh@u@l@m@PYHWJy@Li@@KAsAIc@]eASg@S]s@u@Um@eAcB]y@]sAEw@SiAGqAWmAGm@Y}@QaAe@uAi@iAe@q@YQg@c@}A_AsAa@q@Mi@AwASmAA_@G_AZYBg@f@[T_@LiA@cBIWBWLe@f@oBh@a@\{@d@aCp@k@JmAp@}An@i@Jw@?q@Fc@Ce@DkA`@kAh@aBn@c@JUL[Jq@`@k@VYPuApASVw@pAuArDW^_@b@[PWDiBD[Be@P[R_@NYHe@@_AOe@SgBgAg@E]?m@Pi@`@UZWNQ^a@f@QJo@P_BZcD\cAViB?ODWPyA\k@CIEYa@IEk@Me@WoAYCCw@Ke@Mc@Om@]OBaA]_AOo@_@k@KkBe@W?WMu@Q_A]e@Kq@UeAe@E?CCE@WEMGq@ESGICUWCQKJ_AKaAUQ?iA^e@Do@Qy@Ai@OMBi@VGF]BGFkA\CHMHWDQLe@JyBT[C{@Do@J_@?SIYHWTKDs@JOFY@SFw@Gc@DeB\GLLzA@v@CXCHMHs@DQHkB\u@Aa@@]HGJG`@@NCVE`A@LF@N?f@Jx@?jBS|A[,2,,,,,,
41,2,Long run,15196.1,5251,5518,100.2,Run,0.0,6022920225,garmin_push_7557794030,6401376771,2021-09-26T12:48:09Z,2021-09-26T08:48:09Z,(GMT-05:00) America/New_York,-14400.0,"[40.688493, -73.970881]","[40.689398, -73.97114]",,,United States,40.688493,-73.97114,8,5,1,1,0,False,False,False,False,everyone,False,g8965373,False,6401376771,2.894,9.8,79.8,True,161.4,178.0,False,True,51.3,3.9,1,0,False,3171594,1,a6022920225,a~iwF`mnbMCNcFbAiJ~@eEt@gBH_AX}C`@wC?kDj@MJ}Ex@y@?sBb@a@xAMJUx@SLHfCMbC@bIYzM@ZFFQhEiDLw@d@g@@eBi@}BMoErCeDHYTU`EF|AUxCDrBEbAqAl@yCA[TIz@GlGIRwAp@Yv@HTEz@NbCLHP[v@|@BVA`@?pBe@zAMv@?Z\d@jARr@bAPd@?XShAElAL@@IHGIVQJDFAVZzAx@Df@\M`APzD`@b@^t@ARa@d@AR|@x@@TIh@Jd@rA~@nDfBrCj@t@h@~@^~ADl@v@j@\l@FdAQhAtAt@PnAHbCdAtCrCtAv@h@|@bFtB|@|Ar@TTXpAl@|Bz@j@LROrAkDr@{@PgAl@s@PChI~Cx@j@~Bv@l@`@nCz@xEnB~HtBnAv@v@BJEVi@~@sC@]Mk@`AcE^{@XeACi@Z}@FgBRq@HaA`@qARoA^_AZ_C`@oAQg@t@_A\{@t@eC^eBU[?Id@kAb@qB~AyE@g@xAmDTsAhBuF|@cEx@mCBc@tAgDLcAbBoGXk@^aBAO^y@d@{Bf@_AZmAXY`@cB?QzAcEKq@~@eB`@qB\eABa@Vu@V}AdA{B\iAd@y@Z{@h@{C?KQ_@hBoEt@_CZeCf@{AJOF[Dw@Hc@Ro@xAsBFS?eAd@m@h@wBXOtAKj@JpAl@b@x@x@v@bDtBhAvAlAbAx@ZxDl@t@?`Dc@vACt@Rt@l@n@|@j@f@rAv@dAX`Av@z@b@rAfBfAbBr@`BRtAtAtCdBjBtB`A`ACr@g@~@_Ch@eEj@gCnBoBt@gB@U`BqBLo@Iy@eAuB[[aAYk@_@aBmBsAi@s@iAw@g@S[wAy@_BiBe@k@_@{Aa@q@WmAyBaA{AOu@c@uCcAy@Cs@SASLa@Ma@OGe@FkAbA}@tAqA~CeAjBa@\{@XaB@qBn@y@D}DkAuCSu@PeAlBk@`@{EjA{D\eAG{@`@mARYX}@iAyAYqAq@mCi@k@Wa@?aCi@iHwB}Cc@s@a@qAS{@e@_@AiA_@u@M_A\o@Aw@UuCFk@NWZc@TBNmAh@oAGsHd@q@LMNaBNa@PkCRDpC[ZJ`A\vAA^yI|A,2,,,,,,
42,2,Afternoon Run,10336.1,3410,3567,104.0,Run,,6013257677,garmin_push_7547461578,6391221829,2021-09-24T20:16:54Z,2021-09-24T16:16:54Z,(GMT-05:00) America/New_York,-14400.0,"[40.688414, -73.970976]","[40.687769, -73.970734]",,,United States,40.688414,-73.970734,6,2,0,1,0,False,False,False,False,everyone,False,g8965373,False,6391221829,3.031,10.2,78.8,True,166.9,185.0,False,True,44.3,4.1,1,0,False,3171594,1,a6013257677,q}iwFrmnbMm@]HLcBFy@XEj@@tA?p@E\@XA`AIT@r@GXE~@G\Fx@IREdBFj@?~@Ep@F~@Ab@BVFL?RCPMZ}@j@KP?VRTLDBHS`AD^MLCLFt@Gz@@b@Cd@?hAFXEpAHn@GZMNBb@FVC^HR@l@R\NNBZ`@`@b@TCBh@RDPAA@BS`@_@BaAEQJUZsErAoAj@AFKICX[VeABgAM{@LC@Rx@AXUf@e@X@FK?AFc@Ac@Tk@C}@ZWN[DM\@LGXEBANYRg@?_@[COEAw@De@GOFc@I]?CVOTE`@@bAElBLp@Id@D\AVQb@a@j@QLERDb@IH@DLVNBZj@D`AEVL`AGR@PQJKh@MRKDu@De@A_AD]EcAVeE]qAQs@Bq@Ca@HgAl@YZcAzAo@|AYb@Ul@{@r@uAfBk@lAiEtE}@vA_@\{AbB{@hAYHQRI^IRmAxBmBzBuAvBSDURo@`AoBvB{A|BSP_@P?L[d@Yx@cBvBaAzA}C~DaDpEuAbBi@~@]VSDQPK@GHu@IOt@e@~@i@l@Sl@s@?@FEDn@~@NLQHYVw@P_@KEQVBJQuBwAuBcD}AeAGMDEmCeAJDa@M}AwAO?i@c@{@a@mAmA_A[aAq@Qw@Qa@OY]OKgCRUAa@Ka@HoADOd@c@JYN}@?Sp@gDl@k@Pu@?WKa@FSj@]HAvAd@f@@VYBYb@u@TUTMh@s@rAw@dAUTe@PKRWh@U`@m@v@W|@DXI^_@d@Bv@Sj@YhAy@t@WfAaAx@OfBeAfBe@j@]|@Yp@_@n@g@dCu@dC{AhBuA`AYxC_Bl@QR@ZOp@I`Ai@nBw@TSnAo@XW`A[x@a@dAu@Tc@jA?lAU`@FNC`@R\@^IZa@FUAINSCKFUR[^UFg@JQFc@PWVOd@Sr@DJDDLSBEFDDEFUDc@XS@SEKO_@YGo@IKE@\u@Ja@d@gDFgAHe@GgB@sIHqFHiAHQNEfABd@NLGpADVKBQ?oAFoAA[PmAA}AG}@Z_I@y@CsADiA?mAJmBCYD_@FaGFO`Ci@JK\Ev@YP@xBY`ACrCa@pBWdA@t@ObAI|@Y|@A|@M~Bo@z@Bt@G~Bu@|AOpBEnADn@EzASz@Y|AMPI,2,,,,,,
43,2,Morning Activity,983.8,2153,2153,0.0,WeightTraining,,6007462752,garmin_push_7541084007,6385135476,2021-09-23T15:45:37Z,2021-09-23T10:45:37Z,(GMT-06:00) America/Chicago,-18000.0,[],[],,,United States,,,0,0,0,1,0,True,False,False,False,everyone,False,,False,6385135476,0.457,5.2,60.1,True,112.9,137.0,False,True,,,0,0,False,3171594,1,a6007462752,,2,,,,,,
44,2,Morning track sesh,8220.6,2555,2564,0.0,Run,0.0,6001340003,garmin_push_7534329014,6378721984,2021-09-22T12:31:46Z,2021-09-22T08:31:46Z,(GMT-05:00) America/New_York,-14400.0,"[40.719437, -73.949977]","[40.719264, -73.951652]",,,United States,40.719437,-73.951652,23,6,0,1,0,False,False,False,False,everyone,False,g8965373,False,6378721984,3.217,5.5,78.7,True,181.8,203.0,False,True,4.8,4.3,8,2,False,3171594,1,a6001340003,m_pwFjjjbM@LMH?JEJAJDFEJ?t@EJUH[HeBNa@@IBSLMRGPEZBXFVX^XLR?`D]PGLINWDQB_@Ec@GSOOSISE}BP_AJQJQXGTA\BXFNXh@N`@BQDEL@xC]ZITQJSF_@@WEa@CIUYQIYAc@Fc@?iAJa@HQJMRKd@AXDXPb@TPRFV?bBQr@KRETSLUDY@YG_@IUMOUKWA}CV[HONQh@C\BXJZLPJJTDL?z@I`B[TGNOLUF[?[GWKUQMSG[Bu@NuAJ[HONMTCP?d@DZLTPLRD`D[PERILOJUD[A[GWKSSKSEmAH}APSDKFILKTEZ@XHXJRRLRDL?rC[XGNMR[FW?YEWQ[QKSEiDVSFQJMTIVARDZN^PPRFJ@h@Ep@Kt@Gb@INMPYFW?YG_@OWQKQEoDZUFURKVCX@ZFXNRHHTFZAhAKxAULILOJYDUA_@GSQUSMQCwCX_@FKDKJKPK^?VJh@FNJJPHH@pDa@XKHIN_@B[?YGWOSSMSEoANeAFc@JSLO\EZ?ZDPNTPLTDZ@~BQTERINQLWB]?YEQO[QMSEsALuAHUFQNMXEZ@ZBPR\PLRDR?dAMpAQPINOJUBO@YEWQ[SOSEgBRc@Bi@FMDOPK`@CX@PFXLRPLRDjDc@RGRQJWDYC[IWQWKGSCa@@yC`@ONKRG^?XNf@NNVLd@E\GbAMb@CXKNMHOH]?UI]S[MKUEwANkAHYFMJO\El@DVN\PPRFP@pAQzAWTSHWDa@?QIYMQQMQEgDXYHQNKVEX?XFXFNTRRF`AGhBWVINKJQF_@@YGWKQSQQGgDVWFKFQXGVAXF`@JTPNRHR?dAQrAKPGNMLWD[?OE_@KQSSQG{CZYDQDSTITAX@TFVPZPJPD`CYp@MVUJUBU?YE[KSSMQC_@BiBRo@JMHOZEXAXFVNTTPRD~AO`@Kf@ERINQJWBWAUGYMWMKSGuAH_BNKBSNMVGT?d@HXFLXTPFbDW`@MPQL]@WAYGWKQUOUEu@DaANs@FQDSPKTG`@B\FPPXNJRDfFY,2,,,,,,
45,2,Morning Activity,979.2,2305,2305,0.0,WeightTraining,,5996574760,garmin_push_7529228175,6373738149,2021-09-21T15:49:06Z,2021-09-21T10:49:06Z,(GMT-06:00) America/Chicago,-18000.0,[],[],,,United States,,,0,0,0,1,0,True,False,False,False,everyone,False,,False,6373738149,0.425,1.7,58.6,True,102.1,121.0,False,True,,,0,0,False,3171594,1,a5996574760,,2,,,,,,
46,2,Easing back after a rest week,9780.2,3405,3646,73.2,Run,0.0,5990509429,garmin_push_7522540019,6367397531,2021-09-20T12:02:22Z,2021-09-20T08:02:22Z,(GMT-05:00) America/New_York,-14400.0,"[40.688469, -73.971073]","[40.687743, -73.970797]",,,United States,40.688469,-73.970797,2,5,0,2,0,False,False,False,False,everyone,False,g8965373,False,6367397531,2.872,6.7,78.9,True,163.8,181.0,False,True,51.3,19.8,1,0,False,3171594,1,a5990509429,{}iwFfnnbMjAI`@UTGBIAmBCq@D[?]CYAg@ESBYC]@GDC@QDAdBYb@Qb@C`@K\SJFdAKr@[p@Gj@QrBSr@Mr@PvCUNBLINWTOP?ZSHKPGp@?d@GR@LId@IR?j@K^FZJ~@d@\LRN`@H~@Fz@`@TDb@Tt@JNFbB\NIBGh@X`A\b@NFA`Cz@r@PXBNAv@Ht@h@tAZH?^PbAJjBp@NTf@z@JWFGr@BVCb@FLAh@Wd@IpA_@`AO`A@~AQn@Cl@Nl@d@LRNNZp@\`@TRtCbBz@z@RVp@p@tB`AxAVf@FLAf@BpBGlAQhABj@Fp@RXNrAtAj@h@fCzA^Nx@l@PTVNv@x@\j@b@j@bArBRv@DXNXJ\JV`@lAZVlArAz@d@TP^L^Bl@GPIJI`@g@To@LSRi@Lu@Pm@DU?k@Jw@`@iBXs@N[NOn@c@Xk@n@{ALSXWl@e@NIb@Oj@GtB?dBRfA?t@Qd@ObAe@`BiBf@}@XO|@[TCl@@hCj@f@Fn@?d@E\Q\e@t@w@R[f@kBDi@?WIu@?UKe@]k@Qa@a@k@sAaCq@w@k@wAKm@G{@QgA@WMoBOeAQm@[_BoAoCcAsAaBoA_@SmBi@cAGwAW]?e@F_@Iy@P]BSHk@h@s@\mADaBO_@DOHY`@IDiBf@}@h@q@Zg@NUN_AT{@XqAb@mAl@UFgB@aBLg@Tq@Rq@\}@ZYTw@^uA`@mAr@c@j@g@d@c@t@QT_@p@sAhDg@n@a@Ti@L}@Cw@FWL]XOFaAN}@I}@_@iBeAe@Io@Bc@H_@ZUXWJSd@W`@SRYJaCj@w@BaFl@M@MEc@?k@\uAVUb@SQc@k@MMgAU_@Ss@KKI[I@CMImAWm@Sg@GWO{Aa@_@GYCoAi@[G_@Om@I]Qs@Ea@OKDw@YmAUUQ]C[K]Ai@KICOOc@GmBq@k@NSAMHU@a@EEDe@?m@KQ@MCsAHg@EMPEPg@p@ODqAHeAPWHq@LkADkARk@?KBMJMBiBC_@JWL{@BqAREFALNrDLxABd@CLIFYJ]Bs@L_A`@o@FgB`@U?IDAFDDL@|A[zAMdB_@PGJM,2,,,,,,
47,2,Morning Activity,1179.9,2557,2557,0.0,WeightTraining,,5970445869,garmin_push_7500256302,6346305508,2021-09-16T15:45:46Z,2021-09-16T10:45:46Z,(GMT-06:00) America/Chicago,-18000.0,[],[],,,United States,,,0,1,0,1,0,True,False,False,False,everyone,False,,False,6346305508,0.461,4.2,59.6,True,112.3,149.0,False,True,,,0,0,False,3171594,1,a5970445869,,2,,,,,,
48,2,Morning Activity,814.8,1911,1911,0.0,WeightTraining,,5960871341,garmin_push_7489660253,6336299267,2021-09-14T15:59:57Z,2021-09-14T10:59:57Z,(GMT-06:00) America/Chicago,-18000.0,[],[],,,United States,,,0,1,0,1,0,True,False,False,False,everyone,False,,False,6336299267,0.426,2.1,59.0,True,99.2,131.0,False,True,,,0,0,False,3171594,1,a5960871341,,2,,,,,,
49,2,Recovery jog ,4727.7,1671,1677,38.7,Run,0.0,5948960613,garmin_push_7475847088,6323816434,2021-09-12T13:08:16Z,2021-09-12T09:08:16Z,(GMT-05:00) America/New_York,-14400.0,"[40.68854, -73.970869]","[40.687761, -73.970826]",,,United States,40.68854,-73.970826,0,3,0,1,0,False,False,False,False,everyone,False,g8965373,False,6323816434,2.829,7.7,80.2,True,153.9,170.0,False,True,26.6,4.1,0,0,False,3171594,1,a5948960613,k~iwF|lnbM@HB?AFUHo@Ni@FOFa@FMFG\GpBEFOHMr@@l@A\?p@OfC?xAKfBAbAAxDE~@?l@DZAJB\@ZEb@?|@EZCdA@h@EtA@`DCl@Bd@?dADr@GJ?FKLGTNl@?ZMZ]j@AHQ`@YbAGFy@^M?GGSEGBADKBQAKEG?G@IHa@FKFMR?JUXQj@IJQFG?OKQEGDYESJ_@BKNUJYh@ML[JARKRSDCDSDy@Fe@La@Nw@Ri@?WR?LCBGDEJOFc@@QACEWFs@Wi@KI@@TCB@XA\AJKVKJcAh@k@Li@PWAYBc@XYJE?]e@UIMHCTDZMj@]Za@H_@TW@IFGJUp@ER@VCZBt@GHQ@w@UUAI?KDa@FS?ASEGI@]Tg@LM@YW@i@GO?MBo@HSBSBwAFmANeA?MCQJ_@?{DBw@AWGCBQBaAA{BJqGFSNGd@BT?JCn@CnBDJIDQB{@Lm@AkBEIAYBkAV_BC_@COCaAJgGAqAHwB?y@@c@?_@Hg@?UGG?GDi@?[F[AYBmACk@BSFQFIJIn@K`A[\?lAGZObASb@D@ELG\BhAI`BSnBc@VCr@?\M`ACfASh@EVGt@Yb@CT@NCTAXETA^KbAGv@O`@A`C[z@EfBYp@Cx@OrBO`@ItAS,2,,,,,,
50,2,Morning Run,12925.0,4273,4387,117.4,Run,0.0,5942599192,garmin_push_7468961805,6317146602,2021-09-11T12:38:56Z,2021-09-11T08:38:56Z,(GMT-05:00) America/New_York,-14400.0,"[40.688501, -73.970974]","[40.687727, -73.970805]",,,United States,40.688501,-73.970805,9,4,0,1,0,False,False,False,False,everyone,False,g8965373,False,6317146602,3.025,7.8,79.5,True,171.7,196.0,False,True,48.7,4.0,2,0,False,3171594,1,a5942599192,c~iwFrmnbM@DG@VJuABCFsBTGBCJIjB@x@E~@?d@If@L`@El@BLCbAD`@Qp@UXE\C|DDxCEdADp@Ef@?f@Kx@K^Ep@?dBCRHv@OxBDx@CPFV?TAZLz@AHYVh@VFD@JGRo@h@Q|@G`AEPG@Y`AKLe@Rg@H}@Mg@BgAf@g@?s@NqBPu@TgAN]Z?RDP_@d@Of@]Na@Cs@\]EFB{@t@CJSRg@ZmB[KBwAKKFEnAVt@GtATlAB|@QHMZf@h@c@VEPDJITHJAJLh@MN@FQNBPGB@FWVDVCt@GX[b@K^NXD^?d@BD{@Kg@QAGm@TeEB}@WeFYcAJu@b@k@v@QjBe@`BWb@qA~AmAfBeGfImCbDgA~AMd@aAx@wC`EoC|DkB~B{B|CSNQd@]BQF_AjBcD~EuDhFFDYNa@r@cCvCqBzCgBtBqBnCc@TY@m@OkBR^c@IKEWBYl@w@X_@LDr@OKLs@N]^WBa@Gw@k@Yk@AQ_@i@SKgAEiAg@O]\MTSCKu@e@y@O_@a@a@Wo@]QA}@i@uAa@w@o@o@SOWEQuAuAQKCMLy@@gAX{@\s@b@gCXw@G}@NWP_A`@oAX_@l@eBl@o@o@[CSPg@^m@Lw@FiAJU`@}AHo@AONsAFKLGJYJaAp@gCHq@PUXyBP]FY@{@Dq@BAcAa@E@g@Qc@[OYe@g@qEaBMc@?S|@{DN_@Fk@JQPs@NkAFWIQMCsA}@CCENc@IiBaAMAOWIHYO?G`@_BPyAJ[VsAReBPe@NcAPc@VcA@UTuAt@kC\iBX_CV{@l@gDf@uBTe@P_A~@oDTcBRg@b@kENu@JUAOHSN_AJ_AXaAj@iCJo@d@}@Pw@Tk@|@eHRq@Vi@Fy@No@h@yAXuAH}@Rs@^_D^eAh@y@hAmDzAgHB_@`@}BhAXHFBLc@rG?lAGt@G~CWvCKzCBHPH\d@j@Fd@MPQL?x@JbCITJbA[h@EnCP\C`@Yn@DbAIn@KzBo@h@GzGwBTQtDmFbCuCnCyDpHmJv@UpAIpH|ARjABp@r@xGLfBOpHK~ABhFUnJ@dCCn@ERCxEBJrATf@AhAMbAg@b@Cn@Sf@PXAt@OX?rCk@fCk@lG[dB[nEm@f@A`A[hEYvDS|Ds@,2,,,,,,
51,2,Morning Activity,937.8,2185,2185,0.0,WeightTraining,,5937790105,garmin_push_7463537301,6312091524,2021-09-10T15:39:27Z,2021-09-10T10:39:27Z,(GMT-06:00) America/Chicago,-18000.0,[],[],,,United States,,,0,1,0,1,0,True,False,False,False,everyone,False,,False,6312091524,0.429,2.0,58.3,True,96.6,126.0,False,True,,,0,0,False,3171594,1,a5937790105,,2,,,,,,
